label,experiment_index,pr_number,pr_title,pr_created_at,pr_closed_at,pr_merged_at,head_ref,run_id,wandb_project,wandb_name,wandb_group,wandb_tags,wandb_created_at,wandb_url,surface_pressure_rel_l2_pct,abupt_axis_mean_rel_l2_pct,state
yi,60,123,frieren: asinh/log wall-shear target normalization (heavy-tail fix),2026-04-30T20:48:43Z,2026-05-01T13:59:51Z,,frieren/asinh-log-target-normalization,50erh340,senpai-v1-drivaerml,arm-A-control-no-norm,asinh-wallshear-norm-r5,frieren,2026-04-30T21:24:33Z,https://wandb.ai/wandb-applied-ai-team/senpai-v1-drivaerml/runs/50erh340,12.311362914663288,20.959462986458167,finished
yi,60,123,frieren: asinh/log wall-shear target normalization (heavy-tail fix),2026-04-30T20:48:43Z,2026-05-01T13:59:51Z,,frieren/asinh-log-target-normalization,p4vr6v80,senpai-v1-drivaerml,arm-A-control-no-norm-v2,asinh-wallshear-norm-r5,frieren,2026-05-01T02:10:39Z,https://wandb.ai/wandb-applied-ai-team/senpai-v1-drivaerml/runs/p4vr6v80,176.0697496479862,184.7557272996359,finished
yi,60,123,frieren: asinh/log wall-shear target normalization (heavy-tail fix),2026-04-30T20:48:43Z,2026-05-01T13:59:51Z,,frieren/asinh-log-target-normalization,6yqbmce0,senpai-v1-drivaerml,arm-B-asinh-scale0.5-v2,asinh-wallshear-norm-r5,frieren,2026-05-01T02:10:43Z,https://wandb.ai/wandb-applied-ai-team/senpai-v1-drivaerml/runs/6yqbmce0,76.25142582358752,177.33214852559152,finished
yi,60,123,frieren: asinh/log wall-shear target normalization (heavy-tail fix),2026-04-30T20:48:43Z,2026-05-01T13:59:51Z,,frieren/asinh-log-target-normalization,45dbkcb7,senpai-v1-drivaerml,arm-C-asinh-scale1.0-v2,asinh-wallshear-norm-r5,frieren,2026-05-01T02:10:46Z,https://wandb.ai/wandb-applied-ai-team/senpai-v1-drivaerml/runs/45dbkcb7,91.8892648531054,182.34169494863863,finished
yi,60,123,frieren: asinh/log wall-shear target normalization (heavy-tail fix),2026-04-30T20:48:43Z,2026-05-01T13:59:51Z,,frieren/asinh-log-target-normalization,pdf0r65v,senpai-v1-drivaerml,arm-D-log1p-scale1.0-v2,asinh-wallshear-norm-r5,frieren,2026-05-01T02:10:49Z,https://wandb.ai/wandb-applied-ai-team/senpai-v1-drivaerml/runs/pdf0r65v,176.23286738925506,171.00868083818696,finished
yi,60,123,frieren: asinh/log wall-shear target normalization (heavy-tail fix),2026-04-30T20:48:43Z,2026-05-01T13:59:51Z,,frieren/asinh-log-target-normalization,xtx426rb,senpai-v1-drivaerml,arm-C-asinh-scale1.0-v3,asinh-wallshear-norm-r5,frieren,2026-05-01T07:09:51Z,https://wandb.ai/wandb-applied-ai-team/senpai-v1-drivaerml/runs/xtx426rb,11.30768915088778,18.51769690461051,finished
yi,60,123,frieren: asinh/log wall-shear target normalization (heavy-tail fix),2026-04-30T20:48:43Z,2026-05-01T13:59:51Z,,frieren/asinh-log-target-normalization,w8ecb8rp,senpai-v1-drivaerml,arm-A-control-no-norm-v3p1,asinh-wallshear-norm-r5,frieren,2026-05-01T08:12:11Z,https://wandb.ai/wandb-applied-ai-team/senpai-v1-drivaerml/runs/w8ecb8rp,30.08012907275996,46.61132861440443,finished
yi,60,123,frieren: asinh/log wall-shear target normalization (heavy-tail fix),2026-04-30T20:48:43Z,2026-05-01T13:59:51Z,,frieren/asinh-log-target-normalization,8oytk5ef,senpai-v1-drivaerml,arm-D-log1p-scale1.0-v3p1,asinh-wallshear-norm-r5,frieren,2026-05-01T08:12:13Z,https://wandb.ai/wandb-applied-ai-team/senpai-v1-drivaerml/runs/8oytk5ef,14.76510386693174,23.013911520687007,finished
yi,60,123,frieren: asinh/log wall-shear target normalization (heavy-tail fix),2026-04-30T20:48:43Z,2026-05-01T13:59:51Z,,frieren/asinh-log-target-normalization,zznrzvw5,senpai-v1-drivaerml,arm-B-asinh-scale0.5-v3p1,asinh-wallshear-norm-r5,frieren,2026-05-01T08:51:03Z,https://wandb.ai/wandb-applied-ai-team/senpai-v1-drivaerml/runs/zznrzvw5,12.06391612275827,20.06162078210454,finished
yi,61,124,gilbert: RANS divergence constraint (physics-informed ∇·u=0 penalty),2026-04-30T20:48:50Z,2026-05-01T06:20:41Z,,gilbert/rans-divergence-constraint,hrc2lhj8,senpai-v1-drivaerml,gilbert/arm-A-control,rans-div-constraint-r5,gilbert,2026-04-30T21:31:00Z,https://wandb.ai/wandb-applied-ai-team/senpai-v1-drivaerml/runs/hrc2lhj8,11.546944058074478,17.36097742428242,finished
yi,61,124,gilbert: RANS divergence constraint (physics-informed ∇·u=0 penalty),2026-04-30T20:48:50Z,2026-05-01T06:20:41Z,,gilbert/rans-divergence-constraint,3hqds1oa,senpai-v1-drivaerml,gilbert/arm-E-div-0.001,rans-div-constraint-r5,gilbert,2026-04-30T23:13:40Z,https://wandb.ai/wandb-applied-ai-team/senpai-v1-drivaerml/runs/3hqds1oa,7.929947954051725,12.856815522179026,finished
yi,62,125,haku: 1cycle LR max=1e-3 (super-convergence in epoch-limited regime),2026-04-30T20:48:58Z,2026-05-01T09:50:25Z,,haku/onecycle-lr-peak-1e3,8g68mkhz,senpai-v1-drivaerml,arm-A-flat-lr5e4-control,onecycle-lr-r5,haku,2026-05-01T00:01:11Z,https://wandb.ai/wandb-applied-ai-team/senpai-v1-drivaerml/runs/8g68mkhz,12.344686643817086,18.399857756329467,finished
yi,62,125,haku: 1cycle LR max=1e-3 (super-convergence in epoch-limited regime),2026-04-30T20:48:58Z,2026-05-01T09:50:25Z,,haku/onecycle-lr-peak-1e3,jlinkmc2,senpai-v1-drivaerml,arm-B-1cycle-1e3-pct0.3,onecycle-lr-r5,haku,2026-05-01T00:01:11Z,https://wandb.ai/wandb-applied-ai-team/senpai-v1-drivaerml/runs/jlinkmc2,13.924247277219935,21.400172745901603,finished
yi,62,125,haku: 1cycle LR max=1e-3 (super-convergence in epoch-limited regime),2026-04-30T20:48:58Z,2026-05-01T09:50:25Z,,haku/onecycle-lr-peak-1e3,go7fae23,senpai-v1-drivaerml,arm-C3-1cycle-5e-4-ts36k,onecycle-lr-r5,haku,2026-05-01T04:59:43Z,https://wandb.ai/wandb-applied-ai-team/senpai-v1-drivaerml/runs/go7fae23,7.278093825739237,12.414009025883365,finished
yi,64,127,nezuko: stochastic depth regularization sweep on PR #99 base,2026-04-30T20:54:14Z,2026-05-01T02:19:43Z,,nezuko/stochastic-depth-regularization,u0s413c0,senpai-v1-drivaerml,nezuko/sd-prob-0.05,nezuko-stochastic-depth-r5,nezuko,2026-04-30T20:58:09Z,https://wandb.ai/wandb-applied-ai-team/senpai-v1-drivaerml/runs/u0s413c0,6.74275098059685,11.707018823193511,finished
yi,64,127,nezuko: stochastic depth regularization sweep on PR #99 base,2026-04-30T20:54:14Z,2026-05-01T02:19:43Z,,nezuko/stochastic-depth-regularization,i5kk7ng0,senpai-v1-drivaerml,nezuko/sd-prob-0.10,nezuko-stochastic-depth-r5,nezuko,2026-04-30T20:58:12Z,https://wandb.ai/wandb-applied-ai-team/senpai-v1-drivaerml/runs/i5kk7ng0,8.68340042738771,14.021485677297422,finished
yi,64,127,nezuko: stochastic depth regularization sweep on PR #99 base,2026-04-30T20:54:14Z,2026-05-01T02:19:43Z,,nezuko/stochastic-depth-regularization,lyjnyi3a,senpai-v1-drivaerml,nezuko/sd-prob-0.20,nezuko-stochastic-depth-r5,nezuko,2026-04-30T20:58:15Z,https://wandb.ai/wandb-applied-ai-team/senpai-v1-drivaerml/runs/lyjnyi3a,7.881762131685763,13.068019462954783,finished
yi,65,128,norman: EMA decay warmup schedule on PR #99 base,2026-04-30T20:54:19Z,2026-05-01T03:01:43Z,,norman/ema-decay-warmup-schedule,1a9j05ob,senpai-v1-drivaerml,norman/ema-warmup-B-099-9999-r6,norman-ema-warmup-r6,norman,2026-04-30T21:46:44Z,https://wandb.ai/wandb-applied-ai-team/senpai-v1-drivaerml/runs/1a9j05ob,7.514818399153462,12.593221001317549,finished
yi,65,128,norman: EMA decay warmup schedule on PR #99 base,2026-04-30T20:54:19Z,2026-05-01T03:01:43Z,,norman/ema-decay-warmup-schedule,hq2h3jz7,senpai-v1-drivaerml,norman/ema-warmup-C-0999-9999-r6,norman-ema-warmup-r6,norman,2026-04-30T21:46:44Z,https://wandb.ai/wandb-applied-ai-team/senpai-v1-drivaerml/runs/hq2h3jz7,6.790976188960678,11.93197912914115,finished
yi,67,130,tanjiro: curriculum tau_y/z weighting schedule,2026-04-30T20:54:27Z,2026-05-01T06:20:34Z,,tanjiro/curriculum-tau-yz-weighting,ilq6ktoi,senpai-v1-drivaerml,tanjiro/curriculum-tau-yz-arm-C-1to3-w12k,tanjiro-curriculum-tau-yz-r5,tanjiro,2026-04-30T21:19:52Z,https://wandb.ai/wandb-applied-ai-team/senpai-v1-drivaerml/runs/ilq6ktoi,11.393435530683616,17.18721958876438,finished
yi,68,131,thorfinn: log-magnitude wall-shear target normalization,2026-04-30T20:54:31Z,2026-05-01T06:20:28Z,,thorfinn/log-magnitude-wallshear-targets,sjs555p7,senpai-v1-drivaerml,thorfinn/logmag-eps1.0-armC,thorfinn-logmag-r5,thorfinn,2026-04-30T21:17:11Z,https://wandb.ai/wandb-applied-ai-team/senpai-v1-drivaerml/runs/sjs555p7,6.5924087352992515,12.17044601590405,finished
yi,69,132,violet: decoupled wall-shear magnitude + direction prediction,2026-04-30T20:54:35Z,2026-05-01T02:28:16Z,,violet/wallshear-magnitude-direction-decoupled,ojx7jagr,senpai-v1-drivaerml,violet/decoupled-wallshear-r6-arm-B-mw0.5-dw2,violet-decoupled-wallshear-r6,violet,2026-04-30T21:35:40Z,https://wandb.ai/wandb-applied-ai-team/senpai-v1-drivaerml/runs/ojx7jagr,6.41756364002071,13.2216982231861,finished
yi,69,132,violet: decoupled wall-shear magnitude + direction prediction,2026-04-30T20:54:35Z,2026-05-01T02:28:16Z,,violet/wallshear-magnitude-direction-decoupled,st805b98,senpai-v1-drivaerml,violet/decoupled-wallshear-r6-arm-D-mw1-dw1-magweighted,violet-decoupled-wallshear-r6,violet,2026-04-30T21:35:40Z,https://wandb.ai/wandb-applied-ai-team/senpai-v1-drivaerml/runs/st805b98,7.166354000095167,13.742226095656251,finished
yi,71,144,edward: AdamW beta2 sweep (0.95 vs 0.999) at lr 3e-4 and 5e-4,2026-05-01T01:22:50Z,2026-05-01T11:13:59Z,,edward/adamw-beta2-sweep,oagys1rq,senpai-v1-drivaerml,edward-adamw-lr3e4-b95-v2,edward-adamw-beta2-sweep,edward,2026-05-01T04:19:21Z,https://wandb.ai/wandb-applied-ai-team/senpai-v1-drivaerml/runs/oagys1rq,8.711992610183565,13.786935874169556,finished
yi,72,150,emma: multi-scale point hierarchy for tau_y/z gap (2/3 scales),2026-05-01T02:33:08Z,2026-05-01T08:21:42Z,,emma/multi-scale-hierarchy,c4kc4465,senpai-v1-drivaerml,emma-ms-2scale,emma-multiscale-hierarchy-r10,emma,2026-05-01T03:21:51Z,https://wandb.ai/wandb-applied-ai-team/senpai-v1-drivaerml/runs/c4kc4465,7.140219070192373,12.176688005989089,finished
yi,74,152,violet: analytic geometric moment conditioning (14-dim),2026-05-01T02:35:09Z,2026-05-01T20:14:44Z,,violet/geom-moment-conditioning,0ne9pnj9,senpai-v1-drivaerml,violet-geom-add-v4,violet-geom-moment-conditioning-r10,violet,2026-05-01T13:06:24Z,https://wandb.ai/wandb-applied-ai-team/senpai-v1-drivaerml/runs/0ne9pnj9,8.191878101962837,13.300459405957657,finished
yi,80,165,"chihiro: mlp_ratio=8 hardened (3-seed, 1k warmup, lr=3e-4)",2026-05-01T06:25:35Z,2026-05-01T16:04:05Z,,chihiro/mlp-ratio-8-hardened,vch5jyhv,senpai-v1-drivaerml,chihiro/mlpratio8-seed1337,chihiro-mlpratio8-seeds,chihiro,2026-05-01T06:40:53Z,https://wandb.ai/wandb-applied-ai-team/senpai-v1-drivaerml/runs/vch5jyhv,7.747373792580355,13.06130322446079,finished
yi,80,165,"chihiro: mlp_ratio=8 hardened (3-seed, 1k warmup, lr=3e-4)",2026-05-01T06:25:35Z,2026-05-01T16:04:05Z,,chihiro/mlp-ratio-8-hardened,rypx2e36,senpai-v1-drivaerml,chihiro/mlpratio8-seed7-clip05,chihiro-mlpratio8-seeds,chihiro,2026-05-01T11:09:54Z,https://wandb.ai/wandb-applied-ai-team/senpai-v1-drivaerml/runs/rypx2e36,7.792547899786562,13.376446994194684,finished
yi,83,168,askeladd: normal-consistency penalty (soft tangential constraint),2026-05-01T06:28:18Z,2026-05-01T13:59:35Z,,askeladd/normal-penalty-wallshear-yz,gawdh7ah,senpai-v1-drivaerml,askeladd/normal-penalty-v2-0.10,askeladd-normal-penalty-v2,askeladd,2026-05-01T08:59:33Z,https://wandb.ai/wandb-applied-ai-team/senpai-v1-drivaerml/runs/gawdh7ah,7.728511646570924,13.443767954208845,finished
yi,83,168,askeladd: normal-consistency penalty (soft tangential constraint),2026-05-01T06:28:18Z,2026-05-01T13:59:35Z,,askeladd/normal-penalty-wallshear-yz,1buc9rh1,senpai-v1-drivaerml,askeladd/normal-penalty-v3-0.05-clip0.5,askeladd-normal-penalty-v3,askeladd,2026-05-01T10:26:34Z,https://wandb.ai/wandb-applied-ai-team/senpai-v1-drivaerml/runs/1buc9rh1,11.18237479484177,16.69510497412844,finished
yi,84,169,thorfinn: NaN-skip + seed + LR warmup utility flags (stability infra),2026-05-01T06:28:47Z,2026-05-01T09:50:44Z,2026-05-01T09:50:44Z,thorfinn/nan-skip-utility-cherry-pick,e6sgx5ku,senpai-v1-drivaerml,thorfinn/nanskim-seed-warmup-validation,thorfinn-nanskim-seed-warmup,thorfinn,2026-05-01T06:40:10Z,https://wandb.ai/wandb-applied-ai-team/senpai-v1-drivaerml/runs/e6sgx5ku,7.297711326123251,12.25643739028022,finished
yi,85,170,gilbert: 384d width with QK-norm + fp32 attention (stability fix),2026-05-01T06:30:20Z,2026-05-01T11:09:02Z,,gilbert/width-384d-qknorm-fp32attn,s49gt8kh,senpai-v1-drivaerml,gilbert/384d-qknorm-armA,gilbert-384d-qknorm,gilbert,2026-05-01T06:45:44Z,https://wandb.ai/wandb-applied-ai-team/senpai-v1-drivaerml/runs/s49gt8kh,174.43320302079485,153.53080275297646,finished
yi,88,183,fern: omega-bank frequency sweep (per-axis sincos for tau_y/z gap),2026-05-01T08:06:33Z,2026-05-01T14:54:32Z,2026-05-01T14:54:32Z,fern/omega-bank-sweep,bplngfyo,senpai-v1-drivaerml,fern/omega-bank-A2-mw1000-guarded,fern-omega-bank-sweep,fern,2026-05-01T09:20:24Z,https://wandb.ai/wandb-applied-ai-team/senpai-v1-drivaerml/runs/bplngfyo,6.6137879478395725,11.370084782752388,finished
yi,88,183,fern: omega-bank frequency sweep (per-axis sincos for tau_y/z gap),2026-05-01T08:06:33Z,2026-05-01T14:54:32Z,2026-05-01T14:54:32Z,fern/omega-bank-sweep,4r0rd7dx,senpai-v1-drivaerml,fern/omega-bank-D3-yz-only-10000-1000-1000-guarded,fern-omega-bank-sweep,fern,2026-05-01T09:58:41Z,https://wandb.ai/wandb-applied-ai-team/senpai-v1-drivaerml/runs/4r0rd7dx,8.683234774330566,13.782750787282552,finished
yi,91,191,1-cycle LR max=1e-3: super-convergence in epoch-limited regime,2026-05-01T10:04:58Z,2026-05-01T15:01:42Z,,haku/1cycle-lr-max1e3-superconvergence,d86d7dg9,senpai-v1-drivaerml,haku/1cycle-max1e-3,1cycle-lr-superconvergence,haku,2026-05-01T10:15:11Z,https://wandb.ai/wandb-applied-ai-team/senpai-v1-drivaerml/runs/d86d7dg9,12.754634580537068,19.301932986712984,finished
yi,95,197,gilbert: k-NN local surface attention for tau_y/z gap (r12),2026-05-01T11:18:20Z,2026-05-01T17:54:27Z,,gilbert/knn-local-attention-r12,hvey8no6,senpai-v1-drivaerml,gilbert/knn-arm-C-2L-k32,gilbert-knn-local-r12,gilbert,2026-05-01T13:02:17Z,https://wandb.ai/wandb-applied-ai-team/senpai-v1-drivaerml/runs/hvey8no6,13.36193410495549,20.54265311561309,finished
yi,95,197,gilbert: k-NN local surface attention for tau_y/z gap (r12),2026-05-01T11:18:20Z,2026-05-01T17:54:27Z,,gilbert/knn-local-attention-r12,7vmm33nz,senpai-v1-drivaerml,gilbert/knn-arm-D-2L-k64,gilbert-knn-local-r12,gilbert,2026-05-01T13:02:20Z,https://wandb.ai/wandb-applied-ai-team/senpai-v1-drivaerml/runs/7vmm33nz,16.20884624481887,24.97206684073206,finished
yi,100,207,alphonse: Adaptive Gradient Clipping (AGC) for per-param stability,2026-05-01T14:03:59Z,2026-05-01T21:40:51Z,,alphonse/adaptive-gradient-clipping,7s5mlufg,senpai-v1-drivaerml,alphonse/agc-r6-I-lam005-8L-noglobal,alphonse-agc-r6,alphonse,2026-05-01T16:46:26Z,https://wandb.ai/wandb-applied-ai-team/senpai-v1-drivaerml/runs/7s5mlufg,16.54128302329556,24.859328302620263,finished
yi,100,207,alphonse: Adaptive Gradient Clipping (AGC) for per-param stability,2026-05-01T14:03:59Z,2026-05-01T21:40:51Z,,alphonse/adaptive-gradient-clipping,vhqqgvy9,senpai-v1-drivaerml,alphonse/agc-r6-J-lam005-lr3e4-noglobal,alphonse-agc-r6,alphonse,2026-05-01T16:56:46Z,https://wandb.ai/wandb-applied-ai-team/senpai-v1-drivaerml/runs/vhqqgvy9,10.670772878307943,16.434192490991556,finished
yi,100,207,alphonse: Adaptive Gradient Clipping (AGC) for per-param stability,2026-05-01T14:03:59Z,2026-05-01T21:40:51Z,,alphonse/adaptive-gradient-clipping,blinwrsf,senpai-v1-drivaerml,alphonse/agc-r6-K-lam01-lr3e4-noglobal,alphonse-agc-r6,alphonse,2026-05-01T16:56:49Z,https://wandb.ai/wandb-applied-ai-team/senpai-v1-drivaerml/runs/blinwrsf,11.522499480008936,17.382693950811625,finished
yi,101,208,askeladd: sandwich-LN to unlock 8L/256d depth (stability fix),2026-05-01T14:04:36Z,2026-05-02T17:07:08Z,,askeladd/pre-ln-sandwich-ln-deep-stability,2ziqqs4w,senpai-v1-drivaerml,askeladd/r6-arm-A-8L-preln,askeladd-sandwich-ln-r6,askeladd,2026-05-01T14:16:55Z,https://wandb.ai/wandb-applied-ai-team/senpai-v1-drivaerml/runs/2ziqqs4w,12.173421737683736,18.50112281575847,finished
yi,101,208,askeladd: sandwich-LN to unlock 8L/256d depth (stability fix),2026-05-01T14:04:36Z,2026-05-02T17:07:08Z,,askeladd/pre-ln-sandwich-ln-deep-stability,slu3mfe9,senpai-v1-drivaerml,askeladd/r6-arm-C-6L-sandwichln,askeladd-sandwich-ln-r6,askeladd,2026-05-01T14:16:55Z,https://wandb.ai/wandb-applied-ai-team/senpai-v1-drivaerml/runs/slu3mfe9,11.717602465519318,18.426927686912048,finished
yi,101,208,askeladd: sandwich-LN to unlock 8L/256d depth (stability fix),2026-05-01T14:04:36Z,2026-05-02T17:07:08Z,,askeladd/pre-ln-sandwich-ln-deep-stability,sc24mpqh,senpai-v1-drivaerml,askeladd/r6-arm-B-8L-sandwichln-bs4,askeladd-sandwich-ln-r6,askeladd,2026-05-01T14:20:36Z,https://wandb.ai/wandb-applied-ai-team/senpai-v1-drivaerml/runs/sc24mpqh,6.21559221188934,11.001487173750606,finished
yi,101,208,askeladd: sandwich-LN to unlock 8L/256d depth (stability fix),2026-05-01T14:04:36Z,2026-05-02T17:07:08Z,,askeladd/pre-ln-sandwich-ln-deep-stability,0yer62y6,senpai-v1-drivaerml,askeladd/r8-8L-sln-warmup1ep-s43,askeladd-sandwich-ln-r8,askeladd,2026-05-01T20:23:58Z,https://wandb.ai/wandb-applied-ai-team/senpai-v1-drivaerml/runs/0yer62y6,7.565242194155822,12.609420902029994,finished
yi,101,208,askeladd: sandwich-LN to unlock 8L/256d depth (stability fix),2026-05-01T14:04:36Z,2026-05-02T17:07:08Z,,askeladd/pre-ln-sandwich-ln-deep-stability,xgx130ze,senpai-v1-drivaerml,askeladd/r9-8L-sln-wu500-s42-control,askeladd-sandwich-ln-r9,askeladd,2026-05-02T00:12:49Z,https://wandb.ai/wandb-applied-ai-team/senpai-v1-drivaerml/runs/xgx130ze,9.840688335516628,15.078364337595302,finished
yi,101,208,askeladd: sandwich-LN to unlock 8L/256d depth (stability fix),2026-05-01T14:04:36Z,2026-05-02T17:07:08Z,,askeladd/pre-ln-sandwich-ln-deep-stability,1au2l3vt,senpai-v1-drivaerml,askeladd/r10-10L-sln-lr3e-4-s43,askeladd-sandwich-ln-r10,askeladd,2026-05-02T03:22:59Z,https://wandb.ai/wandb-applied-ai-team/senpai-v1-drivaerml/runs/1au2l3vt,10.384588263681955,16.090037775142758,finished
yi,101,208,askeladd: sandwich-LN to unlock 8L/256d depth (stability fix),2026-05-01T14:04:36Z,2026-05-02T17:07:08Z,,askeladd/pre-ln-sandwich-ln-deep-stability,8hi5brwb,senpai-v1-drivaerml,askeladd/r10-10L-sln-lr3e-4-s42,askeladd-sandwich-ln-r10,askeladd,2026-05-02T03:22:59Z,https://wandb.ai/wandb-applied-ai-team/senpai-v1-drivaerml/runs/8hi5brwb,8.028517408111691,13.1878703859406,finished
yi,101,208,askeladd: sandwich-LN to unlock 8L/256d depth (stability fix),2026-05-01T14:04:36Z,2026-05-02T17:07:08Z,,askeladd/pre-ln-sandwich-ln-deep-stability,vdeims25,senpai-v1-drivaerml,askeladd/r11-12L-sln-lr3e-4-s42,askeladd-sandwich-ln-r11,askeladd,2026-05-02T05:28:56Z,https://wandb.ai/wandb-applied-ai-team/senpai-v1-drivaerml/runs/vdeims25,8.105940446835605,13.233604757831802,finished
yi,101,208,askeladd: sandwich-LN to unlock 8L/256d depth (stability fix),2026-05-01T14:04:36Z,2026-05-02T17:07:08Z,,askeladd/pre-ln-sandwich-ln-deep-stability,rq0mkrlf,senpai-v1-drivaerml,askeladd/r11-8L-sln-lr3e-4-s42,askeladd-sandwich-ln-r11,askeladd,2026-05-02T05:28:57Z,https://wandb.ai/wandb-applied-ai-team/senpai-v1-drivaerml/runs/rq0mkrlf,8.901389433230142,14.208589178330373,finished
yi,102,209,frieren: step-decay LR drop after epoch 1 (ep1→ep2 divergence fix),2026-05-01T14:06:43Z,2026-05-01T21:22:35Z,,frieren/lr-drop-after-epoch1,5es59xmq,senpai-v1-drivaerml,frieren/lr-drop-r6-A-control-nw-r2,frieren-lr-drop-r6,frieren,2026-05-01T16:42:11Z,https://wandb.ai/wandb-applied-ai-team/senpai-v1-drivaerml/runs/5es59xmq,6.488857377124026,11.177109822717952,finished
yi,106,213,nezuko: SAM optimizer for flat-minima generalization (tau_y/z gap),2026-05-01T14:14:51Z,2026-05-01T19:24:45Z,,nezuko/sam-sharpness-aware-minimization,1y3bvhva,senpai-v1-drivaerml,nezuko/sam-armA-control,nezuko-sam-r6,nezuko,2026-05-01T14:37:01Z,https://wandb.ai/wandb-applied-ai-team/senpai-v1-drivaerml/runs/1y3bvhva,6.625937890975958,11.574616197689853,finished
yi,106,213,nezuko: SAM optimizer for flat-minima generalization (tau_y/z gap),2026-05-01T14:14:51Z,2026-05-01T19:24:45Z,,nezuko/sam-sharpness-aware-minimization,3k95gjl7,senpai-v1-drivaerml,nezuko/sam-armC-rho010,nezuko-sam-r6,nezuko,2026-05-01T14:37:01Z,https://wandb.ai/wandb-applied-ai-team/senpai-v1-drivaerml/runs/3k95gjl7,11.89432445256395,18.12721255216348,finished
yi,106,213,nezuko: SAM optimizer for flat-minima generalization (tau_y/z gap),2026-05-01T14:14:51Z,2026-05-01T19:24:45Z,,nezuko/sam-sharpness-aware-minimization,je9ywgrg,senpai-v1-drivaerml,nezuko/sam-armB-rho005,nezuko-sam-r6,nezuko,2026-05-01T14:37:01Z,https://wandb.ai/wandb-applied-ai-team/senpai-v1-drivaerml/runs/je9ywgrg,10.594520943207163,16.2699561655954,finished
yi,106,213,nezuko: SAM optimizer for flat-minima generalization (tau_y/z gap),2026-05-01T14:14:51Z,2026-05-01T19:24:45Z,,nezuko/sam-sharpness-aware-minimization,o9dpt9ha,senpai-v1-drivaerml,nezuko/sam-armD-rho002,nezuko-sam-r6,nezuko,2026-05-01T14:37:01Z,https://wandb.ai/wandb-applied-ai-team/senpai-v1-drivaerml/runs/o9dpt9ha,8.970564899714132,14.282259242513655,finished
yi,107,224,fern: learned Fourier embeddings for tau_y/z gap (per-axis freq learning),2026-05-01T15:06:49Z,2026-05-01T23:00:48Z,,fern/learned-frequency-embeddings,6t7intvx,senpai-v1-drivaerml,fern/K-control-noWarm,fern-learned-ff-r13,fern,2026-05-01T18:09:12Z,https://wandb.ai/wandb-applied-ai-team/senpai-v1-drivaerml/runs/6t7intvx,6.786757632095849,11.58730835969997,finished
yi,112,230,senku: SWA uniform weight averaging for flat-minima generalization,2026-05-01T15:33:17Z,2026-05-02T00:14:50Z,,senku/swa-post-train-gain,vj8es6kq,senpai-v1-drivaerml,senku/swa-arm-B-frac0.75,senku-swa,senku,2026-05-01T16:57:15Z,https://wandb.ai/wandb-applied-ai-team/senpai-v1-drivaerml/runs/vj8es6kq,6.327979646049322,11.190084148823946,finished
yi,113,243,chihiro: sweep aux-rel-l2-weight (0.1/0.5/1.0) on 10.21 baseline,2026-05-01T18:14:25Z,2026-05-02T05:07:40Z,,chihiro/aux-rel-l2-weight-sweep,v4mdrc2h,senpai-v1-drivaerml,chihiro/aux-rel-l2-w0.1-r3,aux-rel-l2-sweep,chihiro,2026-05-01T20:06:22Z,https://wandb.ai/wandb-applied-ai-team/senpai-v1-drivaerml/runs/v4mdrc2h,7.12344126195523,12.01700521951222,finished
yi,113,243,chihiro: sweep aux-rel-l2-weight (0.1/0.5/1.0) on 10.21 baseline,2026-05-01T18:14:25Z,2026-05-02T05:07:40Z,,chihiro/aux-rel-l2-weight-sweep,cpxk5wjl,senpai-v1-drivaerml,chihiro/aux-rel-l2-w0.5-r4,aux-rel-l2-sweep,chihiro,2026-05-02T00:12:19Z,https://wandb.ai/wandb-applied-ai-team/senpai-v1-drivaerml/runs/cpxk5wjl,8.34063698437826,13.326620749484444,finished
yi,113,243,chihiro: sweep aux-rel-l2-weight (0.1/0.5/1.0) on 10.21 baseline,2026-05-01T18:14:25Z,2026-05-02T05:07:40Z,,chihiro/aux-rel-l2-weight-sweep,n1ewjfuy,senpai-v1-drivaerml,chihiro/aux-rel-l2-w1.0-r3,aux-rel-l2-sweep,chihiro,2026-05-02T00:12:22Z,https://wandb.ai/wandb-applied-ai-team/senpai-v1-drivaerml/runs/n1ewjfuy,7.121171330920154,12.253135950319589,finished
yi,114,244,emma: sweep surface-loss-weight (1.5/2.0) on 10.21 baseline,2026-05-01T18:14:51Z,2026-05-02T01:40:20Z,,emma/surface-loss-weight-sweep,k5e7smjh,senpai-v1-drivaerml,emma/surface-loss-weight-2.0-lr3e-4,surface-loss-weight-sweep,emma,2026-05-01T20:51:23Z,https://wandb.ai/wandb-applied-ai-team/senpai-v1-drivaerml/runs/k5e7smjh,6.678585264628399,11.709415680597443,finished
yi,120,262,nezuko: linear-warmdown LR schedule (modded-NanoGPT WSD-style) on 4L/512d SOTA,2026-05-01T20:11:52Z,2026-05-03T09:10:18Z,,nezuko/linear-warmdown-lr,0sjjyeep,senpai-v1-drivaerml,nezuko/3ep-cosine-control-v6-adamw-lr3e4,nezuko-warmdown-3ep,nezuko,2026-05-02T11:00:15Z,https://wandb.ai/wandb-applied-ai-team/senpai-v1-drivaerml/runs/0sjjyeep,6.8327260098803455,12.015997511500546,finished
